iter,wl,overlap,ref
872,43.88,0.0051,2126.35
873,43.88,0.0051,2126.33
874,43.88,0.0051,2126.32
875,43.88,0.0050,2126.30
876,43.87,0.0050,2126.29
877,43.87,0.0050,2126.27
878,43.86,0.0050,2126.26
879,43.86,0.0050,2126.24
880,43.86,0.0050,2126.23
881,43.85,0.0050,2126.21
882,43.85,0.0050,2126.20
883,43.85,0.0050,2126.18
884,43.84,0.0050,2126.17
885,43.84,0.0049,2126.15
886,43.83,0.0049,2126.14
887,43.83,0.0049,2126.12
888,43.82,0.0049,2126.11
889,43.81,0.0049,2126.09
890,43.81,0.0049,2126.08
891,43.80,0.0049,2126.06
892,43.80,0.0049,2126.05
893,43.79,0.0049,2126.03
894,43.79,0.0049,2126.02
895,43.79,0.0049,2126.00
896,43.78,0.0049,2125.99
897,43.78,0.0048,2125.97
898,43.77,0.0048,2125.96
899,43.77,0.0048,2125.94
900,43.77,0.0048,2125.93
901,43.77,0.0048,2125.92
902,43.76,0.0048,2125.90
903,43.76,0.0048,2125.89
904,43.76,0.0048,2125.88
905,43.76,0.0048,2125.86
906,43.76,0.0048,2125.85
907,43.76,0.0047,2125.83
908,43.76,0.0047,2125.82
909,43.76,0.0047,2125.80
910,43.76,0.0047,2125.79
911,43.75,0.0047,2125.77
912,43.75,0.0047,2125.76
913,43.74,0.0047,2125.74
914,43.74,0.0047,2125.73
915,43.73,0.0047,2125.72
916,43.73,0.0047,2125.70
917,43.72,0.0047,2125.69
918,43.71,0.0046,2125.67
919,43.71,0.0046,2125.66
920,43.71,0.0046,2125.65
921,43.71,0.0046,2125.63
922,43.71,0.0046,2125.62
923,43.71,0.0046,2125.61
924,43.71,0.0046,2125.59
925,43.71,0.0046,2125.58
926,43.71,0.0046,2125.57
927,43.71,0.0046,2125.56
928,43.71,0.0045,2125.55
929,43.71,0.0045,2125.53
930,43.72,0.0045,2125.52
931,43.72,0.0045,2125.51
932,43.72,0.0045,2125.49
933,43.72,0.0045,2125.48
934,43.72,0.0045,2125.47
935,43.72,0.0045,2125.46
936,43.72,0.0045,2125.44
937,43.72,0.0045,2125.43
938,43.72,0.0044,2125.42
939,43.72,0.0044,2125.41
940,43.72,0.0044,2125.39
941,43.71,0.0044,2125.38
942,43.71,0.0044,2125.36
943,43.70,0.0044,2125.35
944,43.70,0.0044,2125.34
945,43.70,0.0044,2125.33
946,43.69,0.0044,2125.32
947,43.68,0.0044,2125.31
948,43.68,0.0043,2125.30
949,43.67,0.0043,2125.28
950,43.66,0.0043,2125.27
951,43.65,0.0043,2125.26
952,43.64,0.0043,2125.26
953,43.63,0.0043,2125.24
954,43.62,0.0043,2125.23
955,43.61,0.0043,2125.22
956,43.61,0.0043,2125.21
957,43.60,0.0043,2125.20
958,43.59,0.0042,2125.19
959,43.59,0.0042,2125.18
960,43.58,0.0042,2125.16
961,43.57,0.0042,2125.15
962,43.57,0.0042,2125.14
963,43.56,0.0042,2125.13
964,43.55,0.0042,2125.12
965,43.55,0.0042,2125.11
966,43.54,0.0042,2125.10
967,43.54,0.0042,2125.08
968,43.53,0.0041,2125.07
969,43.52,0.0041,2125.06
970,43.52,0.0041,2125.05
971,43.51,0.0041,2125.04
972,43.50,0.0041,2125.03
973,43.50,0.0041,2125.01
974,43.49,0.0041,2125.00
975,43.49,0.0041,2124.99
976,43.48,0.0041,2124.98
977,43.47,0.0041,2124.97
978,43.46,0.0040,2124.96
979,43.45,0.0040,2124.95
980,43.45,0.0040,2124.94
981,43.44,0.0040,2124.93
982,43.44,0.0040,2124.92
983,43.44,0.0040,2124.91
984,43.44,0.0040,2124.90
985,43.44,0.0040,2124.89
986,43.44,0.0040,2124.87
987,43.44,0.0039,2124.86
988,43.43,0.0039,2124.86
989,43.43,0.0039,2124.85
990,43.43,0.0039,2124.83
991,43.43,0.0039,2124.82
992,43.43,0.0039,2124.81
993,43.43,0.0039,2124.80
994,43.43,0.0039,2124.79
995,43.42,0.0039,2124.78
996,43.42,0.0038,2124.77
997,43.42,0.0038,2124.75
998,43.41,0.0038,2124.74
999,43.42,0.0038,2124.73
1000,43.42,0.0038,2124.72
1001,43.42,0.0038,2124.71
1002,43.42,0.0038,2124.70
1003,43.43,0.0038,2124.69
1004,43.42,0.0038,2124.68
1005,43.42,0.0038,2124.67
1006,43.42,0.0037,2124.65
1007,43.41,0.0037,2124.64
1008,43.41,0.0037,2124.63
1009,43.41,0.0037,2124.62
1010,43.41,0.0037,2124.61
1011,43.41,0.0037,2124.60
1012,43.42,0.0037,2124.59
1013,43.42,0.0037,2124.58
1014,43.42,0.0037,2124.57
1015,43.42,0.0036,2124.56
1016,43.41,0.0036,2124.55
1017,43.41,0.0036,2124.54
1018,43.41,0.0036,2124.53
1019,43.40,0.0036,2124.52
1020,43.40,0.0036,2124.51
1021,43.39,0.0036,2124.50
1022,43.39,0.0036,2124.49
1023,43.38,0.0035,2124.47
1024,43.38,0.0035,2124.46
1025,43.37,0.0035,2124.45
1026,43.37,0.0035,2124.44
1027,43.38,0.0035,2124.43
1028,43.37,0.0035,2124.42
1029,43.37,0.0035,2124.41
1030,43.36,0.0035,2124.40
1031,43.36,0.0034,2124.38
1032,43.36,0.0034,2124.38
1033,43.36,0.0034,2124.36
1034,43.35,0.0034,2124.35
1035,43.35,0.0034,2124.34
1036,43.34,0.0034,2124.33
1037,43.33,0.0034,2124.32
1038,43.32,0.0034,2124.31
1039,43.32,0.0034,2124.30
1040,43.31,0.0033,2124.29
1041,43.31,0.0033,2124.27
1042,43.31,0.0033,2124.26
1043,43.30,0.0033,2124.25
1044,43.30,0.0033,2124.24
1045,43.30,0.0033,2124.23
1046,43.31,0.0033,2124.22
1047,43.31,0.0033,2124.21
1048,43.31,0.0033,2124.20
1049,43.31,0.0032,2124.19
1050,43.30,0.0032,2124.17
1051,43.30,0.0032,2124.16
1052,43.30,0.0032,2124.15
1053,43.29,0.0032,2124.14
1054,43.29,0.0032,2124.13
1055,43.29,0.0032,2124.12
1056,43.30,0.0031,2124.11
1057,43.30,0.0031,2124.10
1058,43.30,0.0031,2124.09
1059,43.30,0.0031,2124.07
1060,43.30,0.0031,2124.06
1061,43.30,0.0031,2124.05
1062,43.30,0.0031,2124.04
1063,43.30,0.0031,2124.03
1064,43.29,0.0031,2124.02
1065,43.29,0.0030,2124.01
1066,43.29,0.0030,2124.00
1067,43.28,0.0030,2123.99
1068,43.27,0.0030,2123.98
1069,43.27,0.0030,2123.97
1070,43.26,0.0030,2123.96
1071,43.26,0.0030,2123.95
1072,43.25,0.0030,2123.94
1073,43.25,0.0029,2123.93
1074,43.25,0.0029,2123.91
1075,43.25,0.0029,2123.90
1076,43.24,0.0029,2123.89
1077,43.24,0.0029,2123.89
1078,43.25,0.0029,2123.88
1079,43.25,0.0029,2123.87
1080,43.26,0.0029,2123.86
1081,43.26,0.0028,2123.85
1082,43.26,0.0028,2123.84
1083,43.26,0.0028,2123.83
1084,43.25,0.0028,2123.82
1085,43.26,0.0028,2123.80
1086,43.26,0.0028,2123.80
1087,43.26,0.0028,2123.79
1088,43.26,0.0028,2123.78
1089,43.26,0.0027,2123.77
1090,43.27,0.0027,2123.76
1091,43.27,0.0027,2123.75
1092,43.27,0.0027,2123.74
1093,43.27,0.0027,2123.73
1094,43.27,0.0027,2123.72
1095,43.27,0.0027,2123.71
1096,43.26,0.0026,2123.70
1097,43.25,0.0026,2123.69
1098,43.24,0.0026,2123.69
1099,43.24,0.0026,2123.68
1100,43.23,0.0026,2123.67
1101,43.22,0.0026,2123.66
1102,43.21,0.0026,2123.65
1103,43.20,0.0026,2123.64
1104,43.20,0.0025,2123.63
1105,43.19,0.0025,2123.62
1106,43.18,0.0025,2123.61
1107,43.17,0.0025,2123.60
1108,43.16,0.0025,2123.59
1109,43.15,0.0025,2123.58
1110,43.16,0.0025,2123.57
1111,43.16,0.0024,2123.56
1112,43.17,0.0024,2123.55
1113,43.17,0.0024,2123.54
1114,43.17,0.0024,2123.53
1115,43.17,0.0024,2123.53
1116,43.17,0.0024,2123.52
1117,43.18,0.0024,2123.51
1118,43.18,0.0024,2123.50
1119,43.18,0.0023,2123.49
1120,43.17,0.0023,2123.48
1121,43.17,0.0023,2123.47
1122,43.17,0.0023,2123.46
1123,43.17,0.0023,2123.46
1124,43.16,0.0023,2123.44
1125,43.16,0.0023,2123.43
1126,43.16,0.0022,2123.43
1127,43.15,0.0022,2123.41
1128,43.15,0.0022,2123.41
1129,43.14,0.0022,2123.39
1130,43.13,0.0022,2123.38
1131,43.12,0.0022,2123.38
1132,43.12,0.0022,2123.37
1133,43.12,0.0021,2123.36
1134,43.12,0.0021,2123.35
1135,43.12,0.0021,2123.34
1136,43.11,0.0021,2123.32
1137,43.11,0.0021,2123.32
1138,43.11,0.0021,2123.30
1139,43.11,0.0021,2123.29
1140,43.11,0.0020,2123.28
1141,43.11,0.0020,2123.27
1142,43.10,0.0020,2123.26
1143,43.10,0.0020,2123.25
1144,43.10,0.0020,2123.24
1145,43.09,0.0020,2123.24
1146,43.09,0.0020,2123.22
1147,43.08,0.0019,2123.21
1148,43.08,0.0019,2123.21
1149,43.08,0.0019,2123.20
1150,43.08,0.0019,2123.19
1151,43.08,0.0019,2123.18
1152,43.07,0.0019,2123.17
1153,43.07,0.0018,2123.16
1154,43.06,0.0018,2123.15
1155,43.06,0.0018,2123.14
1156,43.06,0.0018,2123.13
1157,43.06,0.0018,2123.12
1158,43.06,0.0018,2123.11
1159,43.05,0.0018,2123.10
1160,43.05,0.0017,2123.09
1161,43.04,0.0017,2123.08
1162,43.03,0.0017,2123.07
1163,43.03,0.0017,2123.06
1164,43.02,0.0017,2123.06
1165,43.02,0.0017,2123.05
1166,43.01,0.0017,2123.04
1167,43.00,0.0016,2123.03
1168,42.99,0.0016,2123.02
1169,42.99,0.0016,2123.01
1170,42.98,0.0016,2123.01
1171,42.97,0.0016,2123.00
1172,42.96,0.0016,2122.99
1173,42.95,0.0016,2122.98
1174,42.95,0.0015,2122.97
1175,42.95,0.0015,2122.97
1176,42.95,0.0015,2122.96
1177,42.94,0.0015,2122.95
1178,42.94,0.0015,2122.94
1179,42.94,0.0015,2122.94
1180,42.94,0.0014,2122.93
1181,42.94,0.0014,2122.92
1182,42.93,0.0014,2122.91
1183,42.93,0.0014,2122.91
1184,42.93,0.0014,2122.90
1185,42.92,0.0014,2122.89
1186,42.92,0.0014,2122.88
1187,42.92,0.0013,2122.88
1188,42.92,0.0013,2122.87
1189,42.92,0.0013,2122.86
1190,42.92,0.0013,2122.85
1191,42.92,0.0013,2122.84
1192,42.91,0.0013,2122.84
1193,42.91,0.0012,2122.83
1194,42.90,0.0012,2122.82
1195,42.90,0.0012,2122.81
1196,42.89,0.0012,2122.80
1197,42.88,0.0012,2122.80
1198,42.88,0.0012,2122.79
1199,42.88,0.0011,2122.78
1200,42.88,0.0011,2122.77
1201,42.88,0.0011,2122.76
1202,42.88,0.0011,2122.75
1203,42.88,0.0011,2122.74
1204,42.88,0.0011,2122.73
1205,42.88,0.0011,2122.73
1206,42.88,0.0010,2122.71
1207,42.88,0.0010,2122.71
1208,42.87,0.0010,2122.70
1209,42.87,0.0010,2122.69
1210,42.86,0.0010,2122.68
1211,42.86,0.0010,2122.67
1212,42.85,0.0009,2122.66
1213,42.85,0.0009,2122.65
1214,42.84,0.0009,2122.65
1215,42.83,0.0009,2122.64
1216,42.82,0.0009,2122.63
1217,42.82,0.0009,2122.62
1218,42.82,0.0008,2122.61
1219,42.82,0.0008,2122.60
1220,42.82,0.0008,2122.59
1221,42.83,0.0008,2122.58
1222,42.83,0.0008,2122.58
1223,42.83,0.0008,2122.57
1224,42.83,0.0007,2122.56
1225,42.83,0.0007,2122.55
1226,42.83,0.0007,2122.54
1227,42.83,0.0007,2122.54
1228,42.82,0.0007,2122.53
1229,42.82,0.0007,2122.52
1230,42.82,0.0006,2122.51
1231,42.83,0.0006,2122.51
1232,42.83,0.0006,2122.50
1233,42.83,0.0006,2122.49
1234,42.83,0.0006,2122.48
1235,42.84,0.0005,2122.47
1236,42.84,0.0005,2122.47
1237,42.85,0.0005,2122.46
1238,42.86,0.0005,2122.45
1239,42.86,0.0005,2122.44
1240,42.87,0.0005,2122.43
1241,42.88,0.0004,2122.43
1242,42.89,0.0004,2122.42
1243,42.90,0.0004,2122.41
1244,42.91,0.0004,2122.40
1245,42.91,0.0004,2122.39
1246,42.92,0.0004,2122.38
1247,42.92,0.0003,2122.38
1248,42.92,0.0003,2122.37
1249,42.92,0.0003,2122.36
1250,42.92,0.0003,2122.35
1251,42.92,0.0003,2122.34
1252,42.92,0.0003,2122.34
1253,42.92,0.0002,2122.33
1254,42.92,0.0002,2122.32
1255,42.92,0.0002,2122.32
1256,42.91,0.0002,2122.31
1257,42.91,0.0002,2122.30
1258,42.91,0.0001,2122.29
1259,42.91,0.0001,2122.29
1260,42.90,0.0001,2122.28
1261,42.91,0.0001,2122.27
1262,42.91,0.0001,2122.26
1263,42.92,0.0001,2122.26
1264,42.92,0.0000,2122.25
1265,42.92,0.0000,2122.24
1266,42.92,0.0000,2122.23
1267,42.91,0.0000,2122.23
1268,42.91,0.0000,2122.22
1269,42.90,0.0000,2122.21
1270,42.90,0.0000,2122.20
1271,42.89,0.0000,2122.19
1272,42.89,0.0000,2122.18
1273,42.88,0.0000,2122.18
1274,42.87,0.0000,2122.17
1275,42.87,0.0000,2122.16
1276,42.86,0.0000,2122.15
1277,42.85,0.0000,2122.15
1278,42.85,0.0000,2122.14
1279,42.85,0.0000,2122.13
1280,42.84,0.0000,2122.12
1281,42.84,0.0000,2122.12
1282,42.84,0.0000,2122.11
1283,42.84,0.0000,2122.10
1284,42.84,0.0000,2122.09
1285,42.84,0.0000,2122.09
1286,42.83,0.0000,2122.08
1287,42.83,0.0000,2122.07
1288,42.82,0.0000,2122.07
1289,42.81,0.0000,2122.06
1290,42.81,0.0000,2122.05
1291,42.81,0.0000,2122.04
1292,42.80,0.0000,2122.03
1293,42.80,0.0000,2122.03
1294,42.79,0.0000,2122.02
1295,42.79,0.0000,2122.01
1296,42.79,0.0000,2122.01
1297,42.79,0.0000,2122.00
1298,42.78,0.0000,2121.99
1299,42.78,0.0000,2121.98
1300,42.78,0.0000,2121.98
1301,42.78,0.0000,2121.97
1302,42.77,0.0000,2121.96
1303,42.77,0.0000,2121.95
1304,42.76,0.0000,2121.94
1305,42.76,0.0000,2121.93
1306,42.76,0.0000,2121.93
1307,42.76,0.0000,2121.92
1308,42.75,0.0000,2121.91
1309,42.74,0.0000,2121.90
1310,42.74,0.0000,2121.90
1311,42.73,0.0000,2121.89
1312,42.72,0.0000,2121.88
1313,42.71,0.0000,2121.87
1314,42.71,0.0000,2121.86
1315,42.70,0.0000,2121.85
1316,42.69,0.0000,2121.84
1317,42.68,0.0000,2121.84
1318,42.68,0.0000,2121.83
1319,42.67,0.0000,2121.82
1320,42.66,0.0000,2121.81
1321,42.65,0.0000,2121.81
1322,42.64,0.0000,2121.80
1323,42.64,0.0000,2121.79
1324,42.64,0.0000,2121.78
1325,42.64,0.0000,2121.77
1326,42.63,0.0000,2121.76
1327,42.64,0.0000,2121.75
1328,42.64,0.0000,2121.75
1329,42.65,0.0000,2121.74
1330,42.65,0.0000,2121.73
1331,42.65,0.0000,2121.72
1332,42.65,0.0000,2121.72
1333,42.65,0.0000,2121.71
1334,42.65,0.0000,2121.70
1335,42.66,0.0000,2121.69
1336,42.67,0.0000,2121.69
1337,42.68,0.0000,2121.68
1338,42.68,0.0000,2121.67
1339,42.69,0.0000,2121.67
1340,42.69,0.0000,2121.66
1341,42.70,0.0000,2121.65
1342,42.70,0.0000,2121.65
1343,42.69,0.0000,2121.64
1344,42.70,0.0000,2121.63
1345,42.70,0.0000,2121.62
1346,42.70,0.0000,2121.62
1347,42.70,0.0000,2121.61
1348,42.70,0.0000,2121.61
1349,42.70,0.0000,2121.60
1350,42.70,0.0000,2121.59
1351,42.71,0.0000,2121.58
1352,42.71,0.0000,2121.58
1353,42.71,0.0000,2121.57
1354,42.72,0.0000,2121.57
1355,42.71,0.0000,2121.56
1356,42.71,0.0000,2121.55
1357,42.71,0.0000,2121.54
1358,42.71,0.0000,2121.54
1359,42.70,0.0000,2121.53
1360,42.70,0.0000,2121.52
1361,42.70,0.0000,2121.51
1362,42.69,0.0000,2121.51
1363,42.69,0.0000,2121.50
1364,42.69,0.0000,2121.49
1365,42.69,0.0000,2121.49
1366,42.69,0.0000,2121.48
1367,42.69,0.0000,2121.47
1368,42.69,0.0000,2121.47
1369,42.68,0.0000,2121.46
1370,42.68,0.0000,2121.45
1371,42.68,0.0000,2121.44
1372,42.67,0.0000,2121.44
1373,42.67,0.0000,2121.43
1374,42.67,0.0000,2121.42
1375,42.66,0.0000,2121.42
1376,42.66,0.0000,2121.41
1377,42.65,0.0000,2121.40
1378,42.65,0.0000,2121.39
1379,42.64,0.0000,2121.39
1380,42.63,0.0000,2121.38
1381,42.63,0.0000,2121.37
1382,42.62,0.0000,2121.36
1383,42.61,0.0000,2121.35
1384,42.61,0.0000,2121.35
1385,42.60,0.0000,2121.34
1386,42.60,0.0000,2121.33
1387,42.60,0.0000,2121.33
1388,42.60,0.0000,2121.32
1389,42.60,0.0000,2121.31
1390,42.60,0.0000,2121.31
1391,42.61,0.0000,2121.30
1392,42.61,0.0000,2121.29
1393,42.62,0.0000,2121.28
1394,42.63,0.0000,2121.28
1395,42.64,0.0000,2121.27
1396,42.64,0.0000,2121.27
1397,42.65,0.0000,2121.26
1398,42.65,0.0000,2121.25
1399,42.66,0.0000,2121.25
1400,42.66,0.0000,2121.24
1401,42.66,0.0000,2121.23
1402,42.66,0.0000,2121.23
1403,42.65,0.0000,2121.22
1404,42.65,0.0000,2121.21
1405,42.66,0.0000,2121.21
1406,42.66,0.0000,2121.20
1407,42.66,0.0000,2121.20
1408,42.67,0.0000,2121.19
1409,42.67,0.0000,2121.19
1410,42.68,0.0000,2121.18
1411,42.68,0.0000,2121.17
1412,42.68,0.0000,2121.17
1413,42.68,0.0000,2121.16
1414,42.67,0.0000,2121.16
1415,42.67,0.0000,2121.15
1416,42.68,0.0000,2121.15
1417,42.68,0.0000,2121.15
1418,42.68,0.0000,2121.14
1419,42.68,0.0000,2121.14
1420,42.68,0.0000,2121.14
1421,42.68,0.0000,2121.13
1422,42.68,0.0000,2121.12
1423,42.67,0.0000,2121.12
1424,42.67,0.0000,2121.12
1425,42.67,0.0000,2121.11
1426,42.67,0.0000,2121.10
1427,42.67,0.0000,2121.10
1428,42.67,0.0000,2121.09
1429,42.67,0.0000,2121.09
1430,42.67,0.0000,2121.08
1431,42.66,0.0000,2121.07
1432,42.65,0.0000,2121.07
1433,42.65,0.0000,2121.06
1434,42.65,0.0000,2121.05
1435,42.65,0.0000,2121.05
1436,42.65,0.0000,2121.04
1437,42.64,0.0000,2121.03
1438,42.64,0.0000,2121.03
1439,42.64,0.0000,2121.02
1440,42.64,0.0000,2121.01
1441,42.63,0.0000,2121.01
1442,42.63,0.0000,2121.00
1443,42.63,0.0000,2120.99
1444,42.62,0.0000,2120.99
1445,42.62,0.0000,2120.98
1446,42.61,0.0000,2120.97
1447,42.61,0.0000,2120.97
1448,42.60,0.0000,2120.96
1449,42.59,0.0000,2120.95
1450,42.58,0.0000,2120.95
1451,42.58,0.0000,2120.94
1452,42.57,0.0000,2120.93
1453,42.57,0.0000,2120.92
1454,42.56,0.0000,2120.92
1455,42.56,0.0000,2120.91
1456,42.56,0.0000,2120.90
1457,42.57,0.0000,2120.90
1458,42.58,0.0000,2120.89
1459,42.58,0.0000,2120.88
1460,42.59,0.0000,2120.87
1461,42.59,0.0000,2120.87
1462,42.59,0.0000,2120.86
1463,42.59,0.0000,2120.85
1464,42.59,0.0000,2120.85
1465,42.59,0.0000,2120.84
1466,42.59,0.0000,2120.83
1467,42.59,0.0000,2120.83
1468,42.58,0.0000,2120.82
1469,42.58,0.0000,2120.82
1470,42.57,0.0000,2120.81
1471,42.56,0.0000,2120.80
1472,42.56,0.0000,2120.80
1473,42.55,0.0000,2120.79
1474,42.55,0.0000,2120.78
1475,42.54,0.0000,2120.78
1476,42.54,0.0000,2120.77
1477,42.53,0.0000,2120.76
1478,42.52,0.0000,2120.76
1479,42.52,0.0000,2120.75
1480,42.52,0.0000,2120.75
1481,42.52,0.0000,2120.74
1482,42.52,0.0000,2120.74
1483,42.53,0.0000,2120.73
1484,42.53,0.0000,2120.73
1485,42.53,0.0000,2120.72
1486,42.53,0.0000,2120.71
1487,42.53,0.0000,2120.71
1488,42.53,0.0000,2120.70
1489,42.52,0.0000,2120.69
1490,42.51,0.0000,2120.69
1491,42.50,0.0000,2120.68
1492,42.49,0.0000,2120.67
1493,42.48,0.0000,2120.67
1494,42.47,0.0000,2120.66
1495,42.47,0.0000,2120.65
1496,42.46,0.0000,2120.65
1497,42.45,0.0000,2120.64
1498,42.45,0.0000,2120.63
1499,42.44,0.0000,2120.63
1500,42.44,0.0000,2120.62
1501,42.43,0.0000,2120.61
1502,42.43,0.0000,2120.61
1503,42.42,0.0000,2120.60
1504,42.42,0.0000,2120.59
1505,42.42,0.0000,2120.59
1506,42.42,0.0000,2120.58
1507,42.41,0.0000,2120.57
1508,42.41,0.0000,2120.57
1509,42.42,0.0000,2120.56
1510,42.42,0.0000,2120.55
1511,42.41,0.0000,2120.54
1512,42.41,0.0000,2120.54
1513,42.41,0.0000,2120.53
1514,42.41,0.0000,2120.52
1515,42.41,0.0000,2120.51
1516,42.42,0.0000,2120.51
1517,42.42,0.0000,2120.50
1518,42.43,0.0000,2120.49
1519,42.44,0.0000,2120.49
1520,42.45,0.0000,2120.48
1521,42.46,0.0000,2120.47
1522,42.46,0.0000,2120.47
1523,42.46,0.0000,2120.46
1524,42.46,0.0000,2120.46
1525,42.46,0.0000,2120.45
1526,42.46,0.0000,2120.45
1527,42.47,0.0000,2120.44
1528,42.47,0.0000,2120.44
1529,42.47,0.0000,2120.43
1530,42.47,0.0000,2120.43
1531,42.47,0.0000,2120.42
1532,42.47,0.0000,2120.41
1533,42.47,0.0000,2120.41
1534,42.47,0.0000,2120.40
1535,42.47,0.0000,2120.40
1536,42.47,0.0000,2120.39
1537,42.47,0.0000,2120.38
1538,42.46,0.0000,2120.37
1539,42.46,0.0000,2120.37
1540,42.46,0.0000,2120.36
1541,42.45,0.0000,2120.35
1542,42.44,0.0000,2120.35
1543,42.44,0.0000,2120.34
1544,42.43,0.0000,2120.33
1545,42.43,0.0000,2120.32
1546,42.42,0.0000,2120.32
1547,42.42,0.0000,2120.31
1548,42.41,0.0000,2120.30
1549,42.40,0.0000,2120.29
1550,42.39,0.0000,2120.28
1551,42.38,0.0000,2120.28
1552,42.37,0.0000,2120.27
1553,42.37,0.0000,2120.26
1554,42.36,0.0000,2120.26
1555,42.36,0.0000,2120.25
1556,42.36,0.0000,2120.24
1557,42.36,0.0000,2120.24
1558,42.35,0.0000,2120.23
1559,42.35,0.0000,2120.22
1560,42.35,0.0000,2120.22
1561,42.36,0.0000,2120.22
1562,42.36,0.0000,2120.21
1563,42.36,0.0000,2120.20
1564,42.36,0.0000,2120.20
1565,42.36,0.0000,2120.19
1566,42.35,0.0000,2120.19
1567,42.35,0.0000,2120.18
1568,42.35,0.0000,2120.17
1569,42.34,0.0000,2120.17
1570,42.34,0.0000,2120.16
1571,42.34,0.0000,2120.16
1572,42.34,0.0000,2120.15
1573,42.34,0.0000,2120.14
1574,42.33,0.0000,2120.14
1575,42.33,0.0000,2120.13
1576,42.32,0.0000,2120.12
1577,42.32,0.0000,2120.11
1578,42.32,0.0000,2120.11
1579,42.31,0.0000,2120.10
1580,42.31,0.0000,2120.09
1581,42.31,0.0000,2120.09
1582,42.31,0.0000,2120.08
1583,42.30,0.0000,2120.08
1584,42.30,0.0000,2120.07
1585,42.30,0.0000,2120.06
1586,42.30,0.0000,2120.06
1587,42.30,0.0000,2120.05
1588,42.30,0.0000,2120.04
1589,42.30,0.0000,2120.03
1590,42.30,0.0000,2120.03
1591,42.29,0.0000,2120.02
1592,42.29,0.0000,2120.02
1593,42.29,0.0000,2120.01
1594,42.29,0.0000,2120.01
1595,42.29,0.0000,2120.00
1596,42.29,0.0000,2119.99
1597,42.28,0.0000,2119.99
1598,42.28,0.0000,2119.98
1599,42.27,0.0000,2119.98
1600,42.26,0.0000,2119.97
1601,42.26,0.0000,2119.97
1602,42.25,0.0000,2119.96
1603,42.25,0.0000,2119.95
1604,42.25,0.0000,2119.95
1605,42.25,0.0000,2119.94
1606,42.25,0.0000,2119.93
1607,42.25,0.0000,2119.93
1608,42.25,0.0000,2119.92
1609,42.25,0.0000,2119.91
1610,42.24,0.0000,2119.91
1611,42.24,0.0000,2119.90
1612,42.24,0.0000,2119.89
1613,42.24,0.0000,2119.88
1614,42.23,0.0000,2119.88
1615,42.24,0.0000,2119.87
1616,42.23,0.0000,2119.87
1617,42.23,0.0000,2119.86
1618,42.23,0.0000,2119.85
1619,42.23,0.0000,2119.84
1620,42.23,0.0000,2119.84
1621,42.23,0.0000,2119.83
1622,42.23,0.0000,2119.83
1623,42.23,0.0000,2119.82
1624,42.23,0.0000,2119.81
1625,42.22,0.0000,2119.81
1626,42.22,0.0000,2119.80
1627,42.21,0.0000,2119.80
1628,42.20,0.0000,2119.79
1629,42.20,0.0000,2119.78
1630,42.20,0.0000,2119.78
1631,42.20,0.0000,2119.77
1632,42.20,0.0000,2119.77
1633,42.20,0.0000,2119.76
1634,42.21,0.0000,2119.76
1635,42.20,0.0000,2119.75
1636,42.20,0.0000,2119.75
1637,42.20,0.0000,2119.74
1638,42.20,0.0000,2119.74
1639,42.20,0.0000,2119.73
1640,42.20,0.0000,2119.72
1641,42.20,0.0000,2119.72
1642,42.20,0.0000,2119.71
1643,42.20,0.0000,2119.70
1644,42.21,0.0000,2119.70
1645,42.21,0.0000,2119.69
1646,42.21,0.0000,2119.68
1647,42.22,0.0000,2119.67
1648,42.22,0.0000,2119.67
1649,42.22,0.0000,2119.66
1650,42.22,0.0000,2119.65
1651,42.22,0.0000,2119.65
1652,42.22,0.0000,2119.64
1653,42.21,0.0000,2119.63
1654,42.21,0.0000,2119.63
1655,42.21,0.0000,2119.62
1656,42.20,0.0000,2119.61
1657,42.20,0.0000,2119.60
1658,42.19,0.0000,2119.60
1659,42.19,0.0000,2119.59
1660,42.18,0.0000,2119.59
1661,42.18,0.0000,2119.58
1662,42.17,0.0000,2119.58
1663,42.17,0.0000,2119.57
1664,42.17,0.0000,2119.56
1665,42.18,0.0000,2119.56
1666,42.18,0.0000,2119.55
1667,42.18,0.0000,2119.55
1668,42.18,0.0000,2119.54
1669,42.19,0.0000,2119.53
1670,42.19,0.0000,2119.53
1671,42.20,0.0000,2119.52
1672,42.20,0.0000,2119.51
1673,42.21,0.0000,2119.51
1674,42.21,0.0000,2119.50
1675,42.21,0.0000,2119.49
1676,42.22,0.0000,2119.49
1677,42.22,0.0000,2119.48
1678,42.23,0.0000,2119.48
1679,42.23,0.0000,2119.47
1680,42.23,0.0000,2119.46
1681,42.23,0.0000,2119.46
1682,42.23,0.0000,2119.45
1683,42.23,0.0000,2119.45
1684,42.22,0.0000,2119.44
1685,42.22,0.0000,2119.43
1686,42.22,0.0000,2119.43
1687,42.21,0.0000,2119.42
1688,42.21,0.0000,2119.42
1689,42.20,0.0000,2119.41
1690,42.20,0.0000,2119.40
1691,42.20,0.0000,2119.39
1692,42.19,0.0000,2119.39
1693,42.19,0.0000,2119.38
1694,42.18,0.0000,2119.37
1695,42.18,0.0000,2119.37
1696,42.17,0.0000,2119.36
1697,42.17,0.0000,2119.35
1698,42.16,0.0000,2119.35
1699,42.15,0.0000,2119.34
1700,42.15,0.0000,2119.33
1701,42.14,0.0000,2119.32
